Nr źródła;C [%];Si [%];S [%];P [%];Mg [%];Mn [%];Ni [%];Cu [%];Mo [%];Cr [%];Al [%];Sn [%];B [%];V [%];Wydzielenia grafitu [mm-2];Udział wydzieleń grafitu [%];Średnica sferoidów [μm];Wielkość sferoidów;Nodularity [%];Udział perlitu [%];Udział ferrytu [%];Rm [MPa] (as cast);A5 [%]     (as cast);Minimalna grubość ścianki [mm];Temperatura austenityzacji [˚C];Czas austenityzacji [min.];Temperatura przemiany izotermicznej [˚C];Czas przemiany izotermicznej [min.];Rm [MPa];R0,2 [MPa];A5 [%];Twardość Brinella [HB];Twardość Rockwella [HRC];Twardość Rockwella [HRA];Twardość Rockwella [HRB];Twardość Vickersa [HV];Udarność Charpy [J];Temperatura pomiaru udarności [˚C];Udział austenitu %;Martensite volume fraction Xα';Retained austenite volume fraction XγR 
136;3,55;2,78;0,004;0,054;0;0,13;0;0;0;0;0;0;0;0;;;;;;;;;;;900;90;250;120;1470;;;510;;;;;;;;;
136;3,55;2,78;0,004;0,054;0;0,13;0;0;0;0;0;0;0;0;;;;;;;;;;;900;90;250;180;1420;;;515;;;;;;;;;
136;3,55;2,78;0,004;0,054;0;0,13;0;0;0;0;0;0;0;0;;;;;;;;;;;900;90;300;60;1350;;;380;;;;;;;;;
136;3,55;2,78;0,004;0,054;0;0,13;0;0;0;0;0;0;0;0;;;;;;;;;;;900;90;300;120;1415;;;350;;;;;;;;;
136;3,55;2,78;0,004;0,054;0;0,13;0;0;0;0;0;0;0;0;;;;;;;;;;;900;90;300;180;1270;;;360;;;;;;;;;
136;3,55;2,78;0,004;0,054;0;0,13;0;0;0;0;0;0;0;0;;;;;;;;;;;900;90;350;60;1140;;;450;;;;;;;;;
136;3,55;2,78;0,004;0,054;0;0,13;0;0;0;0;0;0;0;0;;;;;;;;;;;900;90;350;120;1130;;;440;;;;;;;;;
136;3,55;2,78;0,004;0,054;0;0,13;0;0;0;0;0;0;0;0;;;;;;;;;;;900;90;350;180;1205;;;445;;;;;;;;;
137;3,6;2,7;0,07;0,02;;0,1;0;0;0;0;0;0;0;0;;;;;;;;495,3;;;900;60;270;60;938,8;;;;;;;;;;;;
137;3,6;2,7;0,07;0,02;;0,1;0;0;0;0;0;0;0;0;;;;;;;;495,3;;;900;60;370;60;698;;;;;;;;;;;;
137;3,5;2,9;0,09;0,03;;0,2;0;0,5;0;0;0;0;0;0;;;;;;;;517,6;;;900;60;270;60;988,8;;;;;;;;;;;;
137;3,5;2,9;0,09;0,03;;0,2;0;0,5;0;0;0;0;0;0;;;;;;;;517,6;;;900;60;370;60;816,7;;;;;;;;;;;;
137;3,7;2,6;0,08;0,02;;0,1;0;1;0;0;0;0;0;0;;;;;;;;581,7;;;900;60;270;60;1096,1;;;;;;;;;;;;
137;3,7;2,6;0,08;0,02;;0,1;0;1;0;0;0;0;0;0;;;;;;;;581,7;;;900;60;370;60;828,3;;;;;;;;;;;;
137;3,9;2,7;0,09;0,02;;0,2;0;1,5;0;0;0;0;0;0;;;;;;;;705,7;;;900;60;270;60;1222,4;;;;;;;;;;;;
137;3,9;2,7;0,09;0,02;;0,2;0;1,5;0;0;0;0;0;0;;;;;;;;705,7;;;900;60;370;60;911,6;;;;;;;;;;;;
137;3,6;2,7;0,08;0,02;;0,1;0;0;0;0;0;0;0;0;;;;;;;;495,3;;;900;60;270;60;938,8;;;;;;;;;;;;
137;3,6;2,7;0,08;0,02;;0,1;0;0;0;0;0;0;0;0;;;;;;;;495,3;;;900;60;370;60;698;;;;;;;;;;;;
137;3,7;2,8;0,09;0,02;;0,2;1;0;0;0;0;0;0;0;;;;;;;;552,4;;;900;60;270;60;970,5;;;;;;;;;;;;
137;3,7;2,8;0,09;0,02;;0,2;1;0;0;0;0;0;0;0;;;;;;;;552,4;;;900;60;370;60;721,18;;;;;;;;;;;;
137;3,7;2,7;0,08;0,02;;0,2;2;0;0;0;0;0;0;0;;;;;;;;575,3;;;900;60;270;60;979,7;;;;;;;;;;;;
137;3,7;2,7;0,08;0,02;;0,2;2;0;0;0;0;0;0;0;;;;;;;;575,3;;;900;60;370;60;732,8;;;;;;;;;;;;
137;3,8;2,7;0,08;0,02;;0,2;3;0;0;0;0;0;0;0;;;;;;;;628,2;;;900;60;270;60;1082,5;;;;;;;;;;;;
137;3,8;2,7;0,08;0,02;;0,2;3;0;0;0;0;0;0;0;;;;;;;;628,2;;;900;60;370;60;917,7;;;;;;;;;;;;
137;3,8;2,9;0,07;0,03;;0,2;0;0;0;0;0;0;0;0;;;;;;;;495,3;;;900;60;270;60;938,8;;;;;;;;;;;;
137;3,8;2,9;0,07;0,03;;0,2;0;0;0;0;0;0;0;0;;;;;;;;495,3;;;900;60;370;60;698;;;;;;;;;;;;
137;3,7;2,7;0,09;0,02;;0,1;1;0,5;0;0;0;0;0;0;;;;;;;;544;;;900;60;270;60;1034,3;;;;;;;;;;;;
137;3,7;2,7;0,09;0,02;;0,1;1;0,5;0;0;0;0;0;0;;;;;;;;544;;;900;60;370;60;715,7;;;;;;;;;;;;
137;3,6;2,8;0,08;0,02;;0,1;2;1;0;0;0;0;0;0;;;;;;;;552,7;;;900;60;270;60;1055,3;;;;;;;;;;;;
137;3,6;2,8;0,08;0,02;;0,1;2;1;0;0;0;0;0;0;;;;;;;;552,7;;;900;60;370;60;738,7;;;;;;;;;;;;
137;3,8;2,9;0,08;0,02;;0,2;3;1,5;0;0;0;0;0;0;;;;;;;;576,8;;;900;60;270;60;1164,1;;;;;;;;;;;;
137;3,8;2,9;0,08;0,02;;0,2;3;1,5;0;0;0;0;0;0;;;;;;;;576,8;;;900;60;370;60;787,3;;;;;;;;;;;;
137;3,71;2,45;0,008;0,016;0,064;0,111;0,029;0,016;0,002;0,027;0,019;0,001;0;0,008;377;;;;81;;;537,21;;;900;60;270;60;1359,19;;;;;;;;;;;;
137;3,71;2,45;0,008;0,016;0,064;0,111;0,029;0,016;0,002;0,027;0,019;0,001;0;0,008;377;;;;81;;;537,21;;;900;60;370;60;901,82;;;;;;;;;;;;
137;3,45;2,75;0,006;0,022;0,071;0,105;0,028;0,015;0,001;0,028;0,018;0,001;0;0,008;444;;;;83;;;562,7;;;900;60;270;60;1454,69;;;;;;;;;;;;
137;3,45;2,75;0,006;0,022;0,071;0,105;0,028;0,015;0,001;0,028;0,018;0,001;0;0,008;444;;;;83;;;562,7;;;900;60;370;60;974,68;;;;;;;;;;;;
137;3,4;2,63;0,008;0,021;0,058;0,107;0,029;0,016;0,001;0,026;0,017;0,001;0;0,007;448;;;;81;;;594,85;;;900;60;270;60;1542,13;;;;;;;;;;;;
137;3,4;2,63;0,008;0,021;0,058;0,107;0,029;0,016;0,001;0,026;0,017;0,001;0;0,007;448;;;;81;;;594,85;;;900;60;370;60;978,23;;;;;;;;;;;;
137;3,41;2,68;0,008;0,022;0,06;0,106;0,029;0,015;0,001;0,028;0,016;0,001;0;0,008;467;;;;82;;;597,31;;;900;60;270;60;1547,14;;;;;;;;;;;;
137;3,41;2,68;0,008;0,022;0,06;0,106;0,029;0,015;0,001;0,028;0,016;0,001;0;0,008;467;;;;82;;;597,31;;;900;60;370;60;992,8;;;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;900;60;270;30;968,9;;1,2;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;900;60;270;60;1360,9;;1,3;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;900;60;270;90;1312,3;;1,2;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;900;60;370;30;811,8;;2,5;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;900;60;370;60;925,2;;2,7;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;900;60;370;90;817,5;;2,6;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;850;60;270;60;1142,47;;;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;900;60;270;60;1313,32;;;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;925;60;270;60;1205,95;;;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;850;60;370;60;991,19;;;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;900;60;370;60;1117,84;;;;;;;;;;;;
137;3,5;2,5;0,05;0,005;0,05;;0,019;0;0;0;0;0;0;0;;;;;;;;696,4;4;;925;60;370;60;1010,46;;;;;;;;;;;;
138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;3,48;2,7;0,001;0,033;0;0,07;0,06;0,02;0;0,03;0;0;0;0;;;;;;;;;;;900;120;250;120;1242;1483;1,2;453;;;;;;;;10,5;
139;3,48;2,7;0,001;0,033;0;0,07;0,06;0,02;0;0,03;0;0;0;0;;;;;;;;;;;900;120;300;120;1165;1380;2,4;427;;;;;;;;18;
139;3,48;2,7;0,001;0,033;0;0,07;0,06;0,02;0;0,03;0;0;0;0;;;;;;;;;;;900;120;350;120;939;1082;5,1;362;;;;;;;;21,2;
139;3,48;2,7;0,001;0,033;0;0,07;0,06;0,02;0;0,03;0;0;0;0;;;;;;;;;;;900;120;400;120;806;1010;6,2;331;;;;;;;;36,6;
139;3,48;2,7;0,001;0,033;0;0,07;0,06;0,02;0;0,03;0;0;0;0;;;;;;;;;;;900;120;450;120;717;952;7;324;;;;;;;;39,2;
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;900;60;280;15;;;;594;;;;625;;;;0;0
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;900;60;280;30;;;;418;;;;440;;;;0;0
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;900;60;280;60;;;;404;;;;425;;;;0;7
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;900;60;280;90;;;;414;;;;435;;;;0;9
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;900;60;280;120;;;;404;;;;425;;;;0;9,5
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;900;60;400;15;880;;;390;;;;410;;;;15;17
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;900;60;400;30;725;;;328;;;;345;;;;0,001;20
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;900;60;400;60;690;;;271;;;;285;;;;;27
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;900;60;400;90;650;;;261;;;;275;;;;;37
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;900;60;400;120;;;;276;;;;290;;;;;36
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;1050;60;280;15;1025;;;461;;;;485;;;;20;15
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;1050;60;280;30;780;;;390;;;;410;;;;18;30
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;1050;60;280;60;725;;;366;;;;385;;;;0,001;40
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;1050;60;280;90;700;;;304;;;;320;;;;;45
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;1050;60;280;120;;;;366;;;;385;;;;;51
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;1050;60;400;15;800;;;300;;;;315;;;;35;9
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;1050;60;400;30;650;;;266;;;;280;;;;0,001;16
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;1050;60;400;60;525;;;271;;;;285;;;;;19
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;1050;60;400;90;550;;;261;;;;275;;;;;22
140;3,75;2,29;0,014;0,34;0,04;0,374;1,41;0;0,32;0;0;0;0;0;;;;;;;;;;;1050;60;400;120;;;;295;;;;310;;;;;29
141;3,52;2,39;0,012;0,012;0;0,51;0;0,89;0,042;0,038;0;0;0;0;;;;;;;;;;;875;;300;;1208;1070;6;392;42;;;;;;;;
142;3,6;2,5;0,014;0,01;0,066;0,28;0;0,45;0;0,04;0;0;0;0;;;;;;;;;;;900;120;350;60;;;;;;;;;85;21;;;13
142;3,6;2,5;0,014;0,01;0,066;0,28;0;0,45;0;0,04;0;0;0;0;;;;;;;;;;;900;120;350;120;;;;;;;;;110;21;;;17
142;3,6;2,5;0,014;0,01;0,066;0,28;0;0,45;0;0,04;0;0;0;0;;;;;;;;;;;900;120;350;180;;;;;;;;;108,5;21;;;16,5
142;3,6;2,5;0,014;0,01;0,066;0,28;0;0,45;0;0,04;0;0;0;0;;;;;;;;;;;900;120;350;240;;;;;;;;;100;21;;;12,5
142;3,6;2,5;0,014;0,01;0,066;0,28;0;0,45;0;0,04;0;0;0;0;;;;;;;;;;;900;120;350;360;;;;;;;;;90;21;;;9
142;3,07;2,15;0,014;0,01;0,066;0,26;1,5;1,6;0;0,04;0;0;0;0;;;;;;;;;;;900;120;350;60;;;;;;;;;41;21;;;7
142;3,07;2,15;0,014;0,01;0,066;0,26;1,5;1,6;0;0,04;0;0;0;0;;;;;;;;;;;900;120;350;120;;;;;;;;;119;21;;;14
142;3,07;2,15;0,014;0,01;0,066;0,26;1,5;1,6;0;0,04;0;0;0;0;;;;;;;;;;;900;120;350;180;;;;;;;;;121;21;;;19
142;3,07;2,15;0,014;0,01;0,066;0,26;1,5;1,6;0;0,04;0;0;0;0;;;;;;;;;;;900;120;350;240;;;;;;;;;105;21;;;16
142;3,07;2,15;0,014;0,01;0,066;0,26;1,5;1,6;0;0,04;0;0;0;0;;;;;;;;;;;900;120;350;360;;;;;;;;;50;21;;;8,2
143;3,69;2,6;0,005;0,016;0,064;0,36;;0,29;;;;;;;300;;;;;;;;;2;900;30;350;10;1000;875;1,5;361;;;;380;40;21;;;20,5
143;3,69;2,6;0,005;0,016;0,064;0,36;;0,29;;;;;;;180;;;;;;;;;4;900;30;350;10;970;840;2;352;;;;370;50;21;;;22
143;3,69;2,6;0,005;0,016;0,064;0,36;;0,29;;;;;;;165;;;;;;;;;6;900;30;350;10;960;805;3;342;;;;360;85;21;;;24
143;3,69;2,6;0,005;0,016;0,064;0,36;;0,29;;;;;;;115;;;;;;;;;8;900;30;350;10;950;810;4,5;314;;;;330;95;21;;;25
143;3,69;2,6;0,005;0,016;0,064;0,36;;0,29;;;;;;;300;;;;;;;;;2;900;30;400;30;830;700;1,5;323;;;;340;90;21;;;21
143;3,69;2,6;0,005;0,016;0,064;0,36;;0,29;;;;;;;180;;;;;;;;;4;900;30;400;30;810;675;4,5;314;;;;330;100;21;;;24
143;3,69;2,6;0,005;0,016;0,064;0,36;;0,29;;;;;;;165;;;;;;;;;6;900;30;400;30;805;680;5;304;;;;320;110;21;;;28
143;3,69;2,6;0,005;0,016;0,064;0,36;;0,29;;;;;;;115;;;;;;;;;8;900;30;400;30;800;670;6;294;;;;309;120;21;;;31
144;3,75;2,55;0,08;0,03;0,08;0,19;1,42;0,62;;;;;;;;;;;;89;11;;;;900;120;280;;;;;;;;;;;;12;;
144;3,75;2,55;0,08;0,03;0,08;0,19;1,42;0,62;;;;;;;;;;;;89;11;;;;900;120;330;;;;;;;;;;;;18;;
144;3,75;2,55;0,08;0,03;0,08;0,19;1,42;0,62;;;;;;;;;;;;89;11;;;;900;120;380;;;;;;;;;;;;34;;
145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;3,72;1,95;0,0093;0,0283;;0,198;0,015;0,58;0,001;;;;;;;;;;;;;;;;;;400;60;;;;409;43,6;;;;;;;;
146;3,72;1,95;0,0093;0,0283;;0,198;0,015;0,58;0,001;;;;;;;;;;;;;;;;;;400;120;;;;453;47,4;;;;;;;;
146;3,72;1,95;0,0093;0,0283;;0,198;0,015;0,58;0,001;;;;;;;;;;;;;;;;;;350;120;;;;438;46,15;;;;;;;;
146;3,72;1,95;0,0093;0,0283;;0,198;0,015;0,58;0,001;;;;;;;;;;;;;;;;;;350;60;;;;416;44,3;;;;;;;;
146;3,72;1,95;0,0093;0,0283;;0,198;0,015;0,58;0,001;;;;;;;;;;;;;;;;;;300;60;;;;504;51,1;;;;;;;;
146;3,72;1,95;0,0093;0,0283;;0,198;0,015;0,58;0,001;;;;;;;;;;;;;;;;;;300;120;;;;373;40;;;;;;;;
147;3,48;2,03;;;;0,22;0,016;0,6;0,03;0,05;0,02;0,008;0;0,012;;;;;;;;;;;850;60;330;60;;;;;;;;;;;25;;
147;3,48;2,03;;;;0,22;0,016;0,6;0,03;0,05;0,02;0,008;0;0,012;;;;;;;;;;;850;90;330;60;;;;;;;;;;;31;;
147;3,48;2,03;;;;0,22;0,016;0,6;0,03;0,05;0,02;0,008;0;0,012;;;;;;;;;;;850;120;330;60;;;;;;;;;;;33;;
147;3,48;2,03;;;;0,22;0,016;0,6;0,03;0,05;0,02;0,008;0;0,012;;;;;;;;;;;900;60;330;60;;;;;;;;;;;36;;
147;3,48;2,03;;;;0,22;0,016;0,6;0,03;0,05;0,02;0,008;0;0,012;;;;;;;;;;;900;90;330;60;;;;;;;;;;;37;;
147;3,48;2,03;;;;0,22;0,016;0,6;0,03;0,05;0,02;0,008;0;0,012;;;;;;;;;;;900;120;330;60;;;;;;;;;;;38;;
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;300;60;1427;1315;1,4;;;;;6,8;52,6;21;;;6,5
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;300;120;1428;1346;3,4;;;;;7,1;59,7;21;;;7
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;300;180;1445;1342;3,7;;;;;11;76,9;21;;;11,5
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;300;240;1481;1391;3,1;;;;;8,7;71,6;21;;;8,5
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;300;360;1412;1345;2,7;;;;;8,7;2,7;21;;;8,5
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;350;60;1158;1026;4,7;;;;;13,9;85,6;21;;;14
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;350;120;1112;998;7,9;;;;;16,6;106,1;21;;;16
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;350;180;1109;993;7,1;;;;;16,4;105,1;21;;;16
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;350;240;1205;1121;5,9;;;;;12,3;100,8;21;;;12,5
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;350;360;1160;1066;5,3;;;;;11,8;91,6;21;;;11,5
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;400;60;977;760;6,3;;;;;14,9;86,3;21;;;15
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;400;120;984;834;7,1;;;;;15,5;89,4;21;;;16
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;400;180;987;820;6,2;;;;;13,7;56,5;21;;;10
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;400;240;1007;804;4,5;;;;;0;23;21;;;0
148;3,64;2,49;0,014;0,014;;0,3;0;0,46;0;0;0;0;0;0;70;13;47,5;;;90;10;;;;900;120;400;360;1019;884;2;;;;;0;20,4;21;;;0
149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;3,39;2,62;0,01;0,042;0,046;0,29;0,72;0,51;;;;;;;;;;;;81,6;18,4;656;3,2;;930;60;380;120;1080;;7,8;314;;;;;5;-60;37,4;;
151;3,39;2,62;0,01;0,042;0,046;0,29;0,72;0,51;;;;;;;;;;;;81,6;18,4;656;3,2;;930;60;380;120;1080;;7,8;314;;;;;5,5;-40;37,4;;
151;3,39;2,62;0,01;0,042;0,046;0,29;0,72;0,51;;;;;;;;;;;;81,6;18,4;656;3,2;;930;60;380;120;1080;;7,8;314;;;;;7;-20;37,4;;
151;3,39;2,62;0,01;0,042;0,046;0,29;0,72;0,51;;;;;;;;;;;;81,6;18,4;656;3,2;;930;60;380;120;1080;;7,8;314;;;;;8,5;0;37,4;;
151;3,39;2,62;0,01;0,042;0,046;0,29;0,72;0,51;;;;;;;;;;;;81,6;18,4;656;3,2;;930;60;380;120;1080;;7,8;314;;;;;9;20;37,4;;
151;3,39;2,62;0,01;0,042;0,046;0,29;0,72;0,51;;;;;;;;;;;;81,6;18,4;656;3,2;;930;60;380;120;1080;;7,8;314;;;;;14;100;37,4;;
152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;3,4;2,66;0,01;0,021;;0,2;1,03;1,33;0,22;0;0;0;0;0;50;;;5;90;;;;;;920;120;240;120;825;;;;;;;;;;;;
154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;3,68;1,06;0,005;0,005;0,05;0,06;0,04;;;;0,48;;;;339;;29,4;;;88;12;;;;920;90;400;100;;;;188;;;;197,8;;;;;
157;3,68;1,06;0,005;0,005;0,05;0,06;0,04;;;;0,48;;;;438;;25;;;12;88;;;;920;90;400;100;;;;275;;;;288,5;;;;;
157;3,44;1,22;0,005;0,005;0,05;0,1;0,05;;;;4,88;;;;472;;17,2;;;52,1;47,9;;;;920;90;400;100;;;;235;;;;246,9;;;;;
157;3,44;1,22;0,005;0,005;0,05;0,1;0,05;;;;4,88;;;;563;;14,4;;;91;9;;;;920;90;400;100;;;;324;;;;341,2;;;;;
158;3,8;2,6;0,024;0,037;0,056;0,258;0,023;0,32;0,001;0,026;0;0;0;0;;;;;;;;;;;900;60;270;90;1570;1385;3;452;;;;475;58;21;;;10,5
158;3,8;2,6;0,024;0,037;0,056;0,258;0,023;0,32;0,001;0,026;0;0;0;0;;;;;;;;;;;900;60;300;90;1400;1260;6;414;;;;435;78;21;;;17
158;3,8;2,6;0,024;0,037;0,056;0,258;0,023;0,32;0,001;0,026;0;0;0;0;;;;;;;;;;;900;60;330;90;1250;1070;9;380;;;;400;100;21;;;20,5
158;3,8;2,6;0,024;0,037;0,056;0,258;0,023;0,32;0,001;0,026;0;0;0;0;;;;;;;;;;;900;60;360;90;1050;900;10;319;;;;335;102;21;;;26,5
158;3,81;2,64;0,017;0,037;0,052;0,29;1,57;0,33;0,471;0,032;0;0;0;0;;;;;;;;;;;900;60;270;90;1340;1200;2;447;;;;470;40;21;;;14
158;3,81;2,64;0,017;0,037;0,052;0,29;1,57;0,33;0,471;0,032;0;0;0;0;;;;;;;;;;;900;60;300;90;1300;1130;2;404;;;;425;42,5;21;;;19
158;3,81;2,64;0,017;0,037;0,052;0,29;1,57;0,33;0,471;0,032;0;0;0;0;;;;;;;;;;;900;60;330;90;1150;990;4;366;;;;385;58;21;;;23
158;3,81;2,64;0,017;0,037;0,052;0,29;1,57;0,33;0,471;0,032;0;0;0;0;;;;;;;;;;;900;60;360;90;980;700;4;304;;;;320;68,5;21;;;30,5
159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;3,79;3,09;0,014;0,046;0,028;0,45;0;;0;;0;0;0;0;135;;;;92;11;82;404;15;;780;90;375;60;370;370;9,3;;;;;;145;21;0;;
161;3,79;3,09;0,014;0,046;0,028;0,45;0;;0;;0;0;0;0;135;;;;92;11;82;404;15;;800;90;375;60;310;320;5,5;;;;;;140;21;8;;
161;3,79;3,09;0,014;0,046;0,028;0,45;0;;0;;0;0;0;0;135;;;;92;11;82;404;15;;830;90;375;60;500;370;7;;;;;;130;21;42;;
161;3,79;3,09;0,014;0,046;0,028;0,45;0;;0;;0;0;0;0;;;;;;;;;;;860;;375;;800;510;6;;;;;;105;21;;;
161;3,41;2,58;0,04;0,026;0,084;0,047;1,02;;0,24;;0;0;0;0;160;;;;95;42;50;370;5,3;;780;90;375;60;550;360;3,5;;;;;;95;21;69;;
161;3,41;2,58;0,04;0,026;0,084;0,047;1,02;;0,24;;0;0;0;0;160;;;;95;42;50;370;5,3;;800;90;375;60;895;600;7;;;;;;100;21;79;;
161;3,41;2,58;0,04;0,026;0,084;0,047;1,02;;0,24;;0;0;0;0;160;;;;95;42;50;370;5,3;;830;90;375;60;980;700;5,5;;;;;;135;21;83;;
161;3,41;2,58;0,04;0,026;0,084;0,047;1,02;;0,24;;0;0;0;0;;;;;;;;;;;860;;375;;850;630;3;;;;;;70;21;;;
162;3,64;3,06;0,01;0,02;0,025;0,11;;;;;;;;;2170;;;;;;;;;;880;20;400;5;;;;387;;;;407;;;;;32
162;3,64;3,06;0,01;0,02;0,025;0,11;;;;;;;;;2170;;;;;;;;;;880;20;400;15;;;;391;;;;411;;;;;28
162;3,64;3,06;0,01;0,02;0,025;0,11;;;;;;;;;2170;;;;;;;;;;880;20;400;30;;;;407;;;;427,8;;;;;26
162;3,64;3,06;0,01;0,02;0,025;0,11;;;;;;;;;2170;;;;;;;;;;880;20;400;90;;;;410;;;;430,8;;;;;24
162;3,64;3,06;0,01;0,02;0,025;0,11;;;;;;;;;2170;;;;;;;;;;880;20;400;120;;;;374;;;;393,8;;;;;12,5
162;3,64;3,06;0,01;0,02;0,025;0,11;;;;;;;;;2170;;;;;;;;;;880;20;400;120;;;;272;;;;285,8;;;;;12,5
